Date,Alert Name,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
21:March:2026 23:05:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
21:March:2026 23:07:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
21:March:2026 23:10:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
21:March:2026 23:10:03,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.35GB 
  ServerDetails",90.00%
21:March:2026 23:15:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
21:March:2026 23:20:03,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
21:March:2026 23:25:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
21:March:2026 23:25:29,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
21:March:2026 23:29:37,Critical 50% - Disk,192.168.176.146,DR-OMS-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,24 Core,,455.64 GB,/,226.18 GB,229.46 GB
21:March:2026 23:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
21:March:2026 23:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
21:March:2026 23:37:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,96.24%
21:March:2026 23:40:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
21:March:2026 23:40:03,Critical 50% - Disk,192.168.1.174,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,146.48 GB,D:,73.24 GB,73.24 GB
21:March:2026 23:45:03,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
21:March:2026 23:47:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
21:March:2026 23:50:03,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.76 GB,314.22 GB
21:March:2026 23:55:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
22:March:2026 00:00:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
22:March:2026 00:00:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
22:March:2026 00:00:03,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.52GB
Server Details",50.00%
22:March:2026 00:05:03,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
22:March:2026 00:05:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
22:March:2026 00:07:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
22:March:2026 00:10:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
22:March:2026 00:10:03,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
22:March:2026 00:10:03,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.35GB
Server Details",50.00%
22:March:2026 00:15:03,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.35GB 
  ServerDetails",90.00%
22:March:2026 00:15:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
22:March:2026 00:20:03,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
22:March:2026 00:25:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
22:March:2026 00:25:29,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
22:March:2026 00:29:37,Critical 50% - Disk,192.168.176.146,DR-OMS-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,24 Core,,455.64 GB,/,226.27 GB,229.37 GB
22:March:2026 00:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 00:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 00:37:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,96.43%
22:March:2026 00:40:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
22:March:2026 00:45:03,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
22:March:2026 00:45:03,Critical 50% - Disk,192.168.1.174,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,146.48 GB,D:,73.24 GB,73.24 GB
22:March:2026 00:47:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
22:March:2026 00:50:03,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.76 GB,314.22 GB
22:March:2026 00:55:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
22:March:2026 01:00:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
22:March:2026 01:00:03,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.66GB
Server Details",50.00%
22:March:2026 01:00:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
22:March:2026 01:05:03,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
22:March:2026 01:05:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
22:March:2026 01:07:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
22:March:2026 01:10:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
22:March:2026 01:15:03,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
22:March:2026 01:15:03,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.35GB 
  ServerDetails",90.00%
22:March:2026 01:15:03,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.35GB
Server Details",50.00%
22:March:2026 01:15:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
22:March:2026 01:20:03,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
22:March:2026 01:25:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
22:March:2026 01:25:29,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
22:March:2026 01:29:37,Critical 50% - Disk,192.168.176.146,DR-OMS-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,24 Core,,455.64 GB,/,226.23 GB,229.42 GB
22:March:2026 01:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 01:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 01:37:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,96.33%
22:March:2026 01:40:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
22:March:2026 01:45:03,Critical 50% - Disk,192.168.1.174,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,146.48 GB,D:,73.24 GB,73.24 GB
22:March:2026 01:47:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
22:March:2026 01:50:03,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
22:March:2026 01:50:03,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.76 GB,314.22 GB
22:March:2026 01:55:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
22:March:2026 02:00:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
22:March:2026 02:00:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
22:March:2026 02:00:03,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.66GB
Server Details",50.00%
22:March:2026 02:05:03,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
22:March:2026 02:05:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
22:March:2026 02:07:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
22:March:2026 02:10:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
22:March:2026 02:15:03,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
22:March:2026 02:15:03,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.35GB 
  ServerDetails",90.00%
22:March:2026 02:15:03,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.35GB
Server Details",50.00%
22:March:2026 02:15:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
22:March:2026 02:20:03,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
22:March:2026 02:25:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
22:March:2026 02:25:29,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
22:March:2026 02:29:37,Critical 50% - Disk,192.168.176.146,DR-OMS-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,24 Core,,455.64 GB,/,226.18 GB,229.46 GB
22:March:2026 02:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 02:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 02:37:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,96.32%
22:March:2026 02:40:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
22:March:2026 02:45:03,Critical 50% - Disk,192.168.1.174,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,146.48 GB,D:,73.24 GB,73.24 GB
22:March:2026 02:47:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
22:March:2026 02:50:03,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
22:March:2026 02:50:03,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.76 GB,314.22 GB
22:March:2026 02:55:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
22:March:2026 03:00:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
22:March:2026 03:00:03,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.66GB
Server Details",50.00%
22:March:2026 03:00:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
22:March:2026 03:05:03,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
22:March:2026 03:05:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
22:March:2026 03:07:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
22:March:2026 03:10:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
22:March:2026 03:15:03,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
22:March:2026 03:15:03,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.37GB
Server Details",50.00%
22:March:2026 03:20:03,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.37GB 
  ServerDetails",90.00%
22:March:2026 03:20:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
22:March:2026 03:20:03,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
22:March:2026 03:25:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
22:March:2026 03:25:29,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
22:March:2026 03:29:37,Critical 50% - Disk,192.168.176.146,DR-OMS-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,24 Core,,455.64 GB,/,226.27 GB,229.37 GB
22:March:2026 03:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 03:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 03:37:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,96.39%
22:March:2026 03:40:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
22:March:2026 03:45:04,Critical 50% - Disk,192.168.1.174,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,146.48 GB,D:,73.24 GB,73.24 GB
22:March:2026 03:47:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
22:March:2026 03:50:04,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
22:March:2026 03:50:04,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.76 GB,314.22 GB
22:March:2026 03:55:04,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
22:March:2026 04:00:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
22:March:2026 04:00:03,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
22:March:2026 04:00:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.66GB
Server Details",50.00%
22:March:2026 04:05:03,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
22:March:2026 04:05:04,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
22:March:2026 04:07:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
22:March:2026 04:10:03,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
22:March:2026 04:15:03,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
22:March:2026 04:15:03,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.37GB
Server Details",50.00%
22:March:2026 04:20:03,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.37GB 
  ServerDetails",90.00%
22:March:2026 04:20:04,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
22:March:2026 04:20:04,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
22:March:2026 04:20:53,Critical 90% - CPU,172.16.0.119,StoxKart,Compliance,Critical,CPU,8 Core,,,,3.33%,96.67%
22:March:2026 04:25:04,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
22:March:2026 04:25:29,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
22:March:2026 04:25:53,Critical 90% - CPU,172.16.0.119,StoxKart,Compliance,Critical,CPU,8 Core,,,,1.15%,98.85%
22:March:2026 04:27:08,Critical 90% - CPU,172.16.0.119,StoxKart,Compliance,Critical,CPU,8 Core,,,,1.21%,98.79%
22:March:2026 04:29:37,Critical 50% - Disk,192.168.176.146,DR-OMS-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,24 Core,,455.64 GB,/,226.23 GB,229.42 GB
22:March:2026 04:32:08,Critical 90% - CPU,172.16.0.119,StoxKart,Compliance,Critical,CPU,8 Core,,,,1.93%,98.07%
22:March:2026 04:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 04:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 04:37:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,96.38%
22:March:2026 04:40:03,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
22:March:2026 04:45:04,Critical 50% - Disk,192.168.1.174,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,146.48 GB,D:,73.24 GB,73.24 GB
22:March:2026 04:47:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
22:March:2026 04:50:04,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
22:March:2026 04:55:04,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.76 GB,314.22 GB
22:March:2026 05:00:04,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
22:March:2026 05:00:04,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
22:March:2026 05:00:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.66GB
Server Details",50.00%
22:March:2026 05:00:04,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
22:March:2026 05:05:03,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
22:March:2026 05:05:04,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
22:March:2026 05:07:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
22:March:2026 05:10:04,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
22:March:2026 05:15:04,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
22:March:2026 05:15:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.38GB
Server Details",50.00%
22:March:2026 05:20:04,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.38GB 
  ServerDetails",90.00%
22:March:2026 05:20:04,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
22:March:2026 05:25:04,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
22:March:2026 05:25:04,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
22:March:2026 05:25:29,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
22:March:2026 05:29:37,Critical 50% - Disk,192.168.176.146,DR-OMS-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,24 Core,,455.64 GB,/,226.18 GB,229.46 GB
22:March:2026 05:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
22:March:2026 05:35:44,Critical 75% - Disk,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical,Disk,8 Core,,456.59 GB,/,114.15 GB,342.44 GB
